1.472317736390298819e+02 1.512500000000000000e+01 1.629577636718750000e+02 2.921639709472656250e+02 4.617291259765625000e+02 1.026572875976562500e+03 2.242786132812500000e+03 -6.191975097656250000e+02 -1.901747741699218750e+02 3.268312988281250000e+02 4.375292358398437500e+02 1.997815185546875000e+03 -4.798452148437500000e+02 1.221601562500000000e+02 -6.758645629882812500e+01 -2.615717773437500000e+02 9.790762329101562500e+01 2.035525512695312500e+02 -2.034752319335937500e+03 -1.098472045898437500e+03 2.639455871582031250e+02 -1.053522644042968750e+02 -1.323298950195312500e+02 -1.533197998046875000e+03 2.343696289062500000e+03 -3.404255981445312500e+02 -5.400000000000000000e+01 2.738416290283203125e+01 1.441187896728515625e+02 2.221131896972656250e+02 4.272855834960937500e+02 4.766419677734375000e+02 -2.016660614013671875e+02 6.224346160888671875e+01 7.355569458007812500e+01 3.171787414550781250e+02 5.212291870117187500e+02 5.230410766601562500e+02 -4.507629364614556405e-02
1.606164803334871465e+02 1.800000000000000000e+01 1.812961120605468750e+02 2.769804687500000000e+02 4.654249267578125000e+02 1.023145385742187500e+03 2.232718261718750000e+03 -5.993132324218750000e+02 -1.688228302001953125e+02 3.248941955566406250e+02 4.317398681640625000e+02 1.980217773437500000e+03 -4.649251708984375000e+02 1.338128662109375000e+02 -5.607008361816406250e+01 -2.423824615478515625e+02 9.016937255859375000e+01 1.933198547363281250e+02 -2.017128662109375000e+03 -1.087963623046875000e+03 2.877959289550781250e+02 -8.801214599609375000e+01 -1.119287719726562500e+02 -1.506477416992187500e+03 2.319125732421875000e+03 -3.377449645996093750e+02 -5.900000000000000000e+01 2.238416290283203125e+01 1.391187896728515625e+02 2.171131896972656250e+02 4.222855834960937500e+02 4.716419677734375000e+02 -2.066660614013671875e+02 5.724346160888671875e+01 6.855569458007812500e+01 3.121787414550781250e+02 5.162291870117187500e+02 5.180410766601562500e+02 -7.269729392868218287e-02
1.740011870279444111e+02 2.112500000000000000e+01 2.001074829101562500e+02 2.625330200195312500e+02 4.688027343750000000e+02 1.018298645019531250e+03 2.223028808593750000e+03 -5.777287597656250000e+02 -1.462418823242187500e+02 3.230613098144531250e+02 4.249383850097656250e+02 1.962813110351562500e+03 -4.493688964843750000e+02 1.474597167968750000e+02 -4.480778503417968750e+01 -2.228792724609375000e+02 8.248352050781250000e+01 1.833407287597656250e+02 -2.000000122070312500e+03 -1.077479736328125000e+03 3.119627990722656250e+02 -7.090911865234375000e+01 -9.323876953125000000e+01 -1.479374877929687500e+03 2.293266601562500000e+03 -3.336029968261718750e+02 -6.400000000000000000e+01 1.738416290283203125e+01 1.341187896728515625e+02 2.121131896972656250e+02 4.172855834960937500e+02 4.666419677734375000e+02 -2.116660614013671875e+02 5.224346160888671875e+01 6.355569458007812500e+01 3.071787414550781250e+02 5.112291870117187500e+02 5.130410766601562500e+02 -1.126461910750623241e-01
1.873858937224016756e+02 2.450000000000000000e+01 2.188093872070312500e+02 2.483985900878906250e+02 4.712545166015625000e+02 1.012532104492187500e+03 2.214114257812500000e+03 -5.575786132812500000e+02 -1.239855957031250000e+02 3.222728576660156250e+02 4.185834960937500000e+02 1.946345214843750000e+03 -4.327877197265625000e+02 1.611436767578125000e+02 -3.303138732910156250e+01 -2.031728210449218750e+02 7.482135009765625000e+01 1.743215332031250000e+02 -1.981958862304687500e+03 -1.067817016601562500e+03 3.343013000488281250e+02 -5.339053344726562500e+01 -7.366864013671875000e+01 -1.453364624023437500e+03 2.267319091796875000e+03 -3.300917663574218750e+02 -6.900000000000000000e+01 1.238416290283203125e+01 1.291187896728515625e+02 2.071131896972656250e+02 4.122855834960937500e+02 4.616419677734375000e+02 -2.166660614013671875e+02 4.724346160888671875e+01 5.855569458007812500e+01 3.021787414550781250e+02 5.062291870117187500e+02 5.080410766601562500e+02 -1.677038367382688300e-01
2.007706004168589402e+02 2.812500000000000000e+01 2.366882934570312500e+02 2.349416503906250000e+02 4.716525878906250000e+02 1.008113708496093750e+03 2.205329345703125000e+03 -5.364772949218750000e+02 -1.017772827148437500e+02 3.205129699707031250e+02 4.116207275390625000e+02 1.930170166015625000e+03 -4.141059570312500000e+02 1.763450927734375000e+02 -2.144990539550781250e+01 -1.839289245605468750e+02 6.866555786132812500e+01 1.663045043945312500e+02 -1.963233032226562500e+03 -1.059095825195312500e+03 3.550646057128906250e+02 -3.504379272460937500e+01 -5.433953857421875000e+01 -1.428718994140625000e+03 2.242013671875000000e+03 -3.264055480957031250e+02 -7.400000000000000000e+01 7.384162902832031250e+00 1.241187896728515625e+02 2.021131896972656250e+02 4.072855834960937500e+02 4.566419677734375000e+02 -2.216660614013671875e+02 4.224346160888671875e+01 5.355569458007812500e+01 2.971787414550781250e+02 5.012291870117187500e+02 5.030410766601562500e+02 -2.398820250084941763e-01
2.141553071113162048e+02 3.200000000000000000e+01 2.558725128173828125e+02 2.209381408691406250e+02 4.714674682617187500e+02 1.003023620605468750e+03 2.196026855468750000e+03 -5.155810546875000000e+02 -7.889138793945312500e+01 3.196618041992187500e+02 4.038415222167968750e+02 1.911656494140625000e+03 -3.948220214843750000e+02 1.937670898437500000e+02 -1.003657531738281250e+01 -1.658122863769531250e+02 6.199517822265625000e+01 1.585390930175781250e+02 -1.944701171875000000e+03 -1.050116943359375000e+03 3.750593566894531250e+02 -1.755319213867187500e+01 -3.429321289062500000e+01 -1.404953979492187500e+03 2.217421386718750000e+03 -3.219530944824218750e+02 -7.900000000000000000e+01 2.384162902832031250e+00 1.191187896728515625e+02 1.971131896972656250e+02 4.022855834960937500e+02 4.516419677734375000e+02 -2.266660614013671875e+02 3.724346160888671875e+01 4.855569458007812500e+01 2.921787414550781250e+02 4.962291870117187500e+02 4.980410766601562500e+02 -3.296709160767631319e-01
2.275400138057734694e+02 3.612500000000000000e+01 2.071528778076171875e+02 4.714674682617187500e+02 9.976187744140625000e+02 2.186373535156250000e+03 -4.936079101562500000e+02 4.579576416015625000e+02 -5.568051147460937500e+01 3.182367858886718750e+02 3.955809326171875000e+02 1.894789794921875000e+03 -3.754216308593750000e+02 2.105856933593750000e+02 -1.471850433349609375e+02 6.199517822265625000e+01 1.498228759765625000e+02 -1.924025878906250000e+03 -1.040387939453125000e+03 2.110628662109375000e+03 3.962453002929687500e+02 1.161560058593750000e+00 -1.257678222656250000e+01 -1.381191406250000000e+03 2.193264648437500000e+03 -3.170034790039062500e+02 -2.615837097167968750e+00 1.191187896728515625e+02 1.921131896972656250e+02 3.972855834960937500e+02 4.466419677734375000e+02 6.333120117187500000e+02 -2.316660614013671875e+02 3.224346160888671875e+01 4.355569458007812500e+01 2.871787414550781250e+02 4.912291870117187500e+02 4.930410766601562500e+02 -4.353031242484975971e-01
2.409247205002307339e+02 4.050000000000000000e+01 1.941696929931640625e+02 4.711166992187500000e+02 9.921795043945312500e+02 2.176435058593750000e+03 -4.730300292968750000e+02 4.700915527343750000e+02 -3.348397827148437500e+01 3.178841552734375000e+02 3.861027221679687500e+02 1.878251220703125000e+03 -3.566992187500000000e+02 2.266597900390625000e+02 -1.278174133300781250e+02 5.514776611328125000e+01 1.421258544921875000e+02 -1.903036499023437500e+03 -1.030841918945312500e+03 2.091555419921875000e+03 4.178377380371093750e+02 1.991546630859375000e+01 8.347717285156250000e+00 -1.356605346679687500e+03 2.169862792968750000e+03 -3.118553161621093750e+02 -7.615837097167968750e+00 1.141187896728515625e+02 1.871131896972656250e+02 3.922855834960937500e+02 4.416419677734375000e+02 6.283120117187500000e+02 -2.366660614013671875e+02 2.724346160888671875e+01 3.855569458007812500e+01 2.821787414550781250e+02 4.862291870117187500e+02 4.880410766601562500e+02 -5.522441883360331705e-01
2.543094271946879985e+02 4.512500000000000000e+01 1.809522399902343750e+02 4.704696655273437500e+02 9.855097656250000000e+02 2.166769042968750000e+03 -4.521577148437500000e+02 4.834857177734375000e+02 -1.086569213867187500e+01 3.178291015625000000e+02 3.785801391601562500e+02 1.862631591796875000e+03 -3.378544921875000000e+02 2.423828125000000000e+02 -1.077909088134765625e+02 4.912072753906250000e+01 1.338717651367187500e+02 -1.880347290039062500e+03 -1.021189819335937500e+03 2.072782958984375000e+03 4.395502624511718750e+02 4.025003051757812500e+01 2.834548950195312500e+01 -1.331235839843750000e+03 2.146479980468750000e+03 -3.076171875000000000e+02 -1.261583709716796875e+01 1.091187896728515625e+02 1.821131896972656250e+02 3.872855834960937500e+02 4.366419677734375000e+02 6.233120117187500000e+02 -2.416660614013671875e+02 2.224346160888671875e+01 3.355569458007812500e+01 2.771787414550781250e+02 4.812291870117187500e+02 4.830410766601562500e+02 -6.731296873859828889e-01
2.676941338891452347e+02 5.000000000000000000e+01 1.665887298583984375e+02 4.709650878906250000e+02 9.773402709960937500e+02 2.157288574218750000e+03 -4.323310546875000000e+02 4.971361083984375000e+02 1.140191650390625000e+01 3.184461059570312500e+02 3.706970520019531250e+02 1.846151367187500000e+03 -3.181093750000000000e+02 2.597557373046875000e+02 -8.718266296386718750e+01 4.222302246093750000e+01 1.239729614257812500e+02 -1.859093505859375000e+03 -1.010488037109375000e+03 2.053696289062500000e+03 4.617593383789062500e+02 5.951376342773437500e+01 4.825128173828125000e+01 -1.305742919921875000e+03 2.122240722656250000e+03 -3.021499023437500000e+02 -1.761583709716796875e+01 1.041187896728515625e+02 1.771131896972656250e+02 3.822855834960937500e+02 4.316419677734375000e+02 6.183120117187500000e+02 -2.466660614013671875e+02 1.724346160888671875e+01 2.855569458007812500e+01 2.721787414550781250e+02 4.762291870117187500e+02 4.780410766601562500e+02 -7.332424042085460281e-01
2.810788405836024708e+02 5.512500000000000000e+01 1.514557800292968750e+02 4.726799926757812500e+02 9.703397216796875000e+02 2.147747558593750000e+03 -4.138176269531250000e+02 5.118367919921875000e+02 3.364666748046875000e+01 3.191168212890625000e+02 3.635939941406250000e+02 1.828341552734375000e+03 -2.972019042968750000e+02 2.765411376953125000e+02 -6.632006835937500000e+01 3.548583984375000000e+01 1.130924072265625000e+02 -1.836817626953125000e+03 -1.000087951660156250e+03 2.034218505859375000e+03 4.833688964843750000e+02 7.876516723632812500e+01 6.715026855468750000e+01 -1.280795288085937500e+03 2.097952880859375000e+03 -2.964829101562500000e+02 -2.261583709716796875e+01 9.911878967285156250e+01 1.721131896972656250e+02 3.772855834960937500e+02 4.266419677734375000e+02 6.133120117187500000e+02 -2.516660614013671875e+02 1.224346160888671875e+01 2.355569458007812500e+01 2.671787414550781250e+02 4.712291870117187500e+02 4.730410766601562500e+02 -5.714477278442902097e-01
2.944635472780597070e+02 6.050000000000000000e+01 1.360880584716796875e+02 4.727736816406250000e+02 9.636216430664062500e+02 2.138151855468750000e+03 -3.959378662109375000e+02 5.254019775390625000e+02 5.604296875000000000e+01 3.186632080078125000e+02 3.587631225585937500e+02 1.810298461914062500e+03 -2.765415039062500000e+02 2.938278808593750000e+02 -4.555490112304687500e+01 2.882281494140625000e+01 1.039410095214843750e+02 -1.814109619140625000e+03 -9.900710449218750000e+02 2.017143798828125000e+03 5.051204528808593750e+02 9.749420166015625000e+01 8.440441894531250000e+01 -1.256420654296875000e+03 2.073255615234375000e+03 -2.917069702148437500e+02 -2.761583709716796875e+01 9.411878967285156250e+01 1.671131896972656250e+02 3.722855834960937500e+02 4.216419677734375000e+02 6.083120117187500000e+02 -2.566660766601562500e+02 7.243461608886718750e+00 1.855569458007812500e+01 2.621787414550781250e+02 4.662291870117187500e+02 4.680410766601562500e+02 -4.806634042179300237e-01
3.078482539725169431e+02 6.612500000000000000e+01 1.210764160156250000e+02 4.738266601562500000e+02 9.561764526367187500e+02 2.129395507812500000e+03 -3.773867187500000000e+02 5.402130126953125000e+02 7.802725219726562500e+01 3.161498107910156250e+02 3.544566040039062500e+02 1.792377563476562500e+03 -2.559289550781250000e+02 3.109320068359375000e+02 -2.622830200195312500e+01 2.237109375000000000e+01 9.443594360351562500e+01 -1.791853515625000000e+03 -9.800004272460937500e+02 2.000490966796875000e+03 5.261181030273437500e+02 1.170296325683593750e+02 1.026825561523437500e+02 -1.232653808593750000e+03 2.048626953125000000e+03 -2.871018981933593750e+02 -3.261583709716796875e+01 8.911878967285156250e+01 1.621131896972656250e+02 3.672855834960937500e+02 4.166419677734375000e+02 6.033120117187500000e+02 -2.616660766601562500e+02 2.243461608886718750e+00 1.355569458007812500e+01 2.571787414550781250e+02 4.612291870117187500e+02 4.630410766601562500e+02 -2.963632402785402187e-01
3.212329606669741793e+02 7.200000000000000000e+01 1.062638397216796875e+02 4.755413818359375000e+02 9.466896972656250000e+02 2.121230957031250000e+03 -3.570500488281250000e+02 5.568143310546875000e+02 3.138538513183593750e+02 3.544566040039062500e+02 1.774633911132812500e+03 -2.353457031250000000e+02 3.269609375000000000e+02 4.233880371093750000e+03 -7.145904541015625000e+00 1.546160888671875000e+01 8.445947265625000000e+01 -1.769448242187500000e+03 -9.686159667968750000e+02 1.983375732421875000e+03 1.355622253417968750e+02 1.026825561523437500e+02 -1.209665283203125000e+03 2.024781982421875000e+03 -2.827752685546875000e+02 8.627421264648437500e+02 -3.761583709716796875e+01 8.411878967285156250e+01 1.571131896972656250e+02 3.622855834960937500e+02 4.116419677734375000e+02 5.983120117187500000e+02 -2.756538391113281250e+00 1.355569458007812500e+01 2.521787414550781250e+02 4.562291870117187500e+02 4.580410766601562500e+02 6.417463989257812500e+02 -4.065123837730034717e-01
3.346176673614314154e+02 7.812500000000000000e+01 9.072201538085937500e+01 4.777890625000000000e+02 9.365360107421875000e+02 2.111651855468750000e+03 -3.358999023437500000e+02 5.745411376953125000e+02 3.119712219238281250e+02 3.505481872558593750e+02 1.756693481445312500e+03 -2.142687988281250000e+02 3.425755615234375000e+02 4.217220214843750000e+03 1.210531616210937500e+01 7.006042480468750000e+00 7.515496826171875000e+01 -1.748154785156250000e+03 -9.575571899414062500e+02 1.966604492187500000e+03 1.527209777832031250e+02 1.208945922851562500e+02 -1.185954345703125000e+03 2.002090698242187500e+03 -2.783150939941406250e+02 8.547677612304687500e+02 -4.261583709716796875e+01 7.911878967285156250e+01 1.521131896972656250e+02 3.572855834960937500e+02 4.066419677734375000e+02 5.933120117187500000e+02 -7.756538391113281250e+00 8.555694580078125000e+00 2.471787414550781250e+02 4.512291870117187500e+02 4.530410766601562500e+02 6.367463989257812500e+02 -2.182857385420879370e-01
3.480023740558886516e+02 8.450000000000000000e+01 7.516596984863281250e+01 4.809299926757812500e+02 9.264010620117187500e+02 2.101985351562500000e+03 -3.142646484375000000e+02 5.915975341796875000e+02 3.106846618652343750e+02 3.474047241210937500e+02 1.740533935546875000e+03 -1.930339355468750000e+02 3.579631347656250000e+02 4.199515625000000000e+03 3.158145141601562500e+01 -5.986633300781250000e-01 6.553631591796875000e+01 -1.726731933593750000e+03 -9.459385986328125000e+02 1.949983154296875000e+03 1.702099304199218750e+02 1.391951904296875000e+02 -1.161911499023437500e+03 1.979916259765625000e+03 -2.747134094238281250e+02 8.469426269531250000e+02 -4.761583709716796875e+01 7.411878967285156250e+01 1.471131896972656250e+02 3.522855834960937500e+02 4.016419677734375000e+02 5.883120117187500000e+02 -1.275653839111328125e+01 3.555694580078125000e+00 2.421787414550781250e+02 4.462291870117187500e+02 4.480410766601562500e+02 6.317463989257812500e+02 -9.041315917620511289e-02
3.613870807503458877e+02 9.112500000000000000e+01 6.023760986328125000e+01 4.837501831054687500e+02 9.164691162109375000e+02 2.092543457031250000e+03 -2.924611816406250000e+02 6.062413330078125000e+02 3.441361083984375000e+02 1.740533935546875000e+03 -1.724433593750000000e+02 3.727811279296875000e+02 4.181633789062500000e+03 -8.949091796875000000e+02 5.043191528320312500e+01 -9.572601318359375000e+00 5.540182495117187500e+01 -1.704315429687500000e+03 -9.330085449218750000e+02 1.934345336914062500e+03 1.572556152343750000e+02 -1.161911499023437500e+03 1.959156005859375000e+03 -2.707846069335937500e+02 8.393152465820312500e+02 6.072672729492187500e+02 -5.261583709716796875e+01 6.911878967285156250e+01 1.421131896972656250e+02 3.472855834960937500e+02 3.966419677734375000e+02 5.833120117187500000e+02 -1.444305419921875000e+00 2.421787414550781250e+02 4.412291870117187500e+02 4.430410766601562500e+02 6.267463989257812500e+02 6.724332275390625000e+02 -3.018906725586748344e-02
3.747717874448031239e+02 9.800000000000000000e+01 4.535742187500000000e+01 4.852766113281250000e+02 9.065126342773437500e+02 2.082927490234375000e+03 -2.707038574218750000e+02 6.226756591796875000e+02 3.411859130859375000e+02 1.723667968750000000e+03 -1.515346679687500000e+02 3.867723388671875000e+02 4.164953613281250000e+03 -8.700595703125000000e+02 7.006063842773437500e+01 -1.837731933593750000e+01 4.547027587890625000e+01 -1.681159179687500000e+03 -9.192391357421875000e+02 1.919249633789062500e+03 1.747360229492187500e+02 -1.137039062500000000e+03 1.938505981445312500e+03 -2.670263977050781250e+02 8.310512695312500000e+02 6.025593261718750000e+02 -5.761583709716796875e+01 6.411878967285156250e+01 1.371131896972656250e+02 3.422855834960937500e+02 3.916419677734375000e+02 5.783120117187500000e+02 -6.444305419921875000e+00 2.371787414550781250e+02 4.362291870117187500e+02 4.380410766601562500e+02 6.217463989257812500e+02 6.674332275390625000e+02 -3.762245920688023215e-02
3.881564941392603600e+02 1.051250000000000000e+02 3.079223632812500000e+01 4.870161743164062500e+02 8.972767333984375000e+02 2.073348388671875000e+03 -2.493432617187500000e+02 6.396036376953125000e+02 3.374712219238281250e+02 1.707488403320312500e+03 -1.303015136718750000e+02 4.010539550781250000e+02 4.146456054687500000e+03 -8.445925292968750000e+02 8.995651245117187500e+01 -2.643225097656250000e+01 3.487939453125000000e+01 -1.657427124023437500e+03 -9.049840087890625000e+02 1.903567871093750000e+03 1.913207397460937500e+02 -1.113423095703125000e+03 1.916573242187500000e+03 -2.631875000000000000e+02 8.235981445312500000e+02 5.984812622070312500e+02 -6.261583709716796875e+01 5.911878967285156250e+01 1.321131896972656250e+02 3.372855834960937500e+02 3.866419677734375000e+02 5.733120117187500000e+02 -1.144430541992187500e+01 2.321787414550781250e+02 4.312291870117187500e+02 4.330410766601562500e+02 6.167463989257812500e+02 6.624332275390625000e+02 -3.612894783399815679e-02
